,Unnamed: 0,Unnamed: 0.1,description,goalsA,goalsF,index,result,season,shotsA,shotsF,team,xGA,xGA/Sh,xGD,xGF,xGF/Sh,team_id
25,25,0,Sunderland xG stats for the 2014/2015 season ,0.0,0,BlockedShot,BlockedShot,2014,178.0,124,Sunderland,9.208491026423873,0.051733095654066696,-3.028673983179033,6.179817043244839,0.04983723421971644,77
26,26,1,Sunderland xG stats for the 2014/2015 season ,53.0,31,Goal,Goal,2014,53.0,31,Sunderland,21.28900154028088,0.40167927434492223,-8.466495969332755,12.822505570948124,0.4136292119660685,77
27,27,2,Sunderland xG stats for the 2014/2015 season ,0.0,0,MissedShots,MissedShots,2014,248.0,152,Sunderland,13.975531344302,0.056352948968959676,-2.2575155226513743,11.718015821650624,0.07709220935296464,77
28,28,3,Sunderland xG stats for the 2014/2015 season ,0.0,0,SavedShot,SavedShot,2014,142.0,97,Sunderland,11.537022658623755,0.08124663844101236,-4.294069501571356,7.242953157052398,0.07466962017579791,77
29,29,4,Sunderland xG stats for the 2014/2015 season ,0.0,0,ShotOnPost,ShotOnPost,2014,10.0,5,Sunderland,0.5697885751724243,0.05697885751724242,0.09022993966937064,0.6600185148417951,0.132003702968359,77
30,30,0,Crystal Palace xG stats for the 2014/2015 season ,0.0,0,BlockedShot,BlockedShot,2014,157.0,134,Crystal_Palace,7.677796020172536,0.04890315936415628,-0.7315641366876662,6.94623188348487,0.05183755136929007,78
31,31,1,Crystal Palace xG stats for the 2014/2015 season ,51.0,47,Goal,Goal,2014,51.0,47,Crystal_Palace,15.975845642387867,0.31325187534093857,2.6277585942298174,18.603604236617684,0.3958213667365465,78
32,32,2,Crystal Palace xG stats for the 2014/2015 season ,0.0,0,MissedShots,MissedShots,2014,215.0,162,Crystal_Palace,13.84073483850807,0.06437551087678171,-3.821347514167428,10.01938732434064,0.061848069903337285,78
33,33,3,Crystal Palace xG stats for the 2014/2015 season ,0.0,0,SavedShot,SavedShot,2014,93.0,91,Crystal_Palace,8.621822549030185,0.0927077693444106,0.9560001897625624,9.577822738792749,0.10525079932739284,78
34,34,4,Crystal Palace xG stats for the 2014/2015 season ,0.0,0,ShotOnPost,ShotOnPost,2014,10.0,9,Crystal_Palace,0.6038271244615316,0.06038271244615316,1.2473548576235771,1.8511819820851088,0.2056868868983454,78
35,35,0,Chelsea xG stats for the 2014/2015 season ,0.0,0,BlockedShot,BlockedShot,2014,108.0,154,Chelsea,4.897207117639481,0.045344510348513715,5.9638094287365675,10.861016546376051,0.07052608146997434,80
36,36,1,Chelsea xG stats for the 2014/2015 season ,32.0,73,Goal,Goal,2014,32.0,73,Chelsea,10.54481924371794,0.3295256013661856,18.3081061556004,28.852925399318337,0.3952455534153197,80
37,37,2,Chelsea xG stats for the 2014/2015 season ,0.0,0,MissedShots,MissedShots,2014,178.0,194,Chelsea,8.733534489292651,0.049064800501644114,4.657360577490182,13.390895066782832,0.0690252323030043,80
38,38,3,Chelsea xG stats for the 2014/2015 season ,0.0,0,SavedShot,SavedShot,2014,90.0,133,Chelsea,6.984074912499636,0.07760083236110707,9.874686072114855,16.858760984614488,0.12675760138807887,80
39,39,4,Chelsea xG stats for the 2014/2015 season ,0.0,0,ShotOnPost,ShotOnPost,2014,9.0,11,Chelsea,1.6475009806454182,0.1830556645161576,0.3002159148454666,1.9477168954908848,0.17706517231735314,80
40,40,0,West Ham xG stats for the 2014/2015 season ,0.0,0,BlockedShot,BlockedShot,2014,173.0,145,West_Ham,10.341337018646302,0.05977651455864912,-3.007558974437416,7.333778044208884,0.05057777961523369,81
41,41,1,West Ham xG stats for the 2014/2015 season ,47.0,44,Goal,Goal,2014,47.0,44,West_Ham,17.827408332377672,0.3793065602633547,-5.150942513719201,12.676465818658473,0.2881014958786016,81
42,42,2,West Ham xG stats for the 2014/2015 season ,0.0,0,MissedShots,MissedShots,2014,228.0,186,West_Ham,16.132627091836184,0.07075713636770256,-1.023893223144114,15.108733868692072,0.08122975198221544,81
43,43,3,West Ham xG stats for the 2014/2015 season ,0.0,0,SavedShot,SavedShot,2014,131.0,105,West_Ham,13.939132407307625,0.10640559089547803,-2.672931643202901,11.266200764104724,0.10729715013433072,81
44,44,4,West Ham xG stats for the 2014/2015 season ,0.0,0,ShotOnPost,ShotOnPost,2014,11.0,10,West_Ham,2.4929280020296574,0.2266298183663325,-0.9326285235583782,1.5602994784712791,0.15602994784712793,81
45,45,0,Tottenham xG stats for the 2014/2015 season ,0.0,0,BlockedShot,BlockedShot,2014,124.0,156,Tottenham,8.96732924412936,0.07231717132362386,-0.862064219545573,8.105265024583787,0.0519568270806653,82
46,46,1,Tottenham xG stats for the 2014/2015 season ,53.0,58,Goal,Goal,2014,53.0,58,Tottenham,18.21839824132621,0.3437433630438908,1.9526460357010365,20.17104427702725,0.34777662546598703,82
47,47,2,Tottenham xG stats for the 2014/2015 season ,0.0,0,MissedShots,MissedShots,2014,183.0,192,Tottenham,15.878383948933331,0.08676712540400729,-1.9793525789864361,13.899031369946895,0.07239078838514007,82
48,48,3,Tottenham xG stats for the 2014/2015 season ,0.0,0,SavedShot,SavedShot,2014,119.0,112,Tottenham,15.265052917413414,0.1282777556085161,-3.663865908049047,11.601187009364367,0.1035820268693247,82
49,49,4,Tottenham xG stats for the 2014/2015 season ,0.0,0,ShotOnPost,ShotOnPost,2014,13.0,11,Tottenham,1.6527446284890177,0.12713420219146288,-0.2810866441577673,1.3716579843312502,0.12469618039375002,82
50,50,0,Arsenal xG stats for the 2014/2015 season ,0.0,0,BlockedShot,BlockedShot,2014,109.0,172,Arsenal,5.937315249349923,0.054470782104127716,5.5404657325707385,11.47778098192066,0.06673128477860849,83
51,51,1,Arsenal xG stats for the 2014/2015 season ,36.0,71,Goal,Goal,2014,36.0,71,Arsenal,11.31900148279965,0.3144167078555458,15.361888416111471,26.680889898911122,0.3757871816748045,83
52,52,2,Arsenal xG stats for the 2014/2015 season ,0.0,0,MissedShots,MissedShots,2014,164.0,202,Arsenal,10.112363862805068,0.06166075526100651,5.424120192416012,15.53648405522108,0.07691328740208456,83
53,53,3,Arsenal xG stats for the 2014/2015 season ,0.0,0,SavedShot,SavedShot,2014,93.0,157,Arsenal,8.726819533854723,0.09383676918123356,9.281110439449547,18.007929973304265,0.11470019091276605,83
54,54,4,Arsenal xG stats for the 2014/2015 season ,0.0,0,ShotOnPost,ShotOnPost,2014,5.0,10,Arsenal,0.8993121758103371,0.1798624351620674,0.7859389120712876,1.6852510878816247,0.16852510878816246,83
55,55,0,Swansea xG stats for the 2014/2015 season ,0.0,0,BlockedShot,BlockedShot,2014,158.0,118,Swansea,9.468450395390393,0.05992690123664805,-1.4834294263273478,7.985020969063044,0.06766966922934782,84
56,56,1,Swansea xG stats for the 2014/2015 season ,49.0,46,Goal,Goal,2014,49.0,46,Swansea,17.042200181633234,0.3478000037068007,-1.7915270868688822,15.250673094764352,0.331536371625312,84
57,57,2,Swansea xG stats for the 2014/2015 season ,0.0,0,MissedShots,MissedShots,2014,194.0,157,Swansea,14.16029679775238,0.07299122060697104,-3.0964963864535093,11.063800411298873,0.07047006631400554,84
58,58,3,Swansea xG stats for the 2014/2015 season ,0.0,0,SavedShot,SavedShot,2014,141.0,98,Swansea,14.07519216183573,0.0998240578853598,-4.649739508517087,9.425452653318645,0.09617808829916984,84
59,59,4,Swansea xG stats for the 2014/2015 season ,0.0,0,ShotOnPost,ShotOnPost,2014,13.0,10,Swansea,2.9447849541902538,0.2265219195530965,-2.1336918883025646,0.8110930658876896,0.08110930658876896,84
60,60,0,Stoke xG stats for the 2014/2015 season ,0.0,0,BlockedShot,BlockedShot,2014,138.0,156,Stoke,7.48520556371659,0.054240620026931814,0.5600790823809803,8.04528464609757,0.05157233747498443,85
61,61,1,Stoke xG stats for the 2014/2015 season ,45.0,48,Goal,Goal,2014,45.0,48,Stoke,15.540464639663696,0.34534365865919325,-0.3269555722363293,15.213509067427369,0.31694810557140346,85
62,62,2,Stoke xG stats for the 2014/2015 season ,0.0,0,MissedShots,MissedShots,2014,169.0,204,Stoke,12.934371141716838,0.07653474048353158,1.7588616027496755,14.693232744466512,0.07202565070816919,85
63,63,3,Stoke xG stats for the 2014/2015 season ,0.0,0,SavedShot,SavedShot,2014,93.0,86,Stoke,9.727032298222184,0.10459174514217402,-0.27985949954018,9.447172798682004,0.10985084649630238,85
64,64,4,Stoke xG stats for the 2014/2015 season ,0.0,0,ShotOnPost,ShotOnPost,2014,10.0,9,Stoke,2.7035892195999622,0.2703589219599962,-1.6621572077274325,1.04143201187253,0.11571466798583667,85
65,65,0,Newcastle United xG stats for the 2014/2015 season ,0.0,0,BlockedShot,BlockedShot,2014,104.0,137,Newcastle_United,7.003397382795813,0.06734035944995972,-0.2021194053813815,6.801277977414429,0.049644364798645466,86
66,66,1,Newcastle United xG stats for the 2014/2015 season ,63.0,40,Goal,Goal,2014,63.0,40,Newcastle_United,19.95207271911204,0.3166995669700324,-8.719900803640485,11.232171915471554,0.28080429788678885,86
67,67,2,Newcastle United xG stats for the 2014/2015 season ,0.0,0,MissedShots,MissedShots,2014,172.0,187,Newcastle_United,13.718715245835485,0.07975997235950863,-1.044958300422877,12.673756945412604,0.06777410131236687,86
68,68,3,Newcastle United xG stats for the 2014/2015 season ,0.0,0,SavedShot,SavedShot,2014,98.0,98,Newcastle_United,9.745411993004383,0.09944297952045288,-0.5432809935882688,9.202130999416113,0.09389929591240932,86
69,69,4,Newcastle United xG stats for the 2014/2015 season ,0.0,0,ShotOnPost,ShotOnPost,2014,10.0,6,Newcastle_United,2.0584706785157323,0.2058470678515732,-1.2586228614673018,0.7998478170484304,0.13330796950807175,86
70,70,0,Liverpool xG stats for the 2014/2015 season ,0.0,0,BlockedShot,BlockedShot,2014,108.0,167,Liverpool,5.5489142974838614,0.05137883608781353,2.9096390623599286,8.45855335984379,0.050650020118825086,87
71,71,1,Liverpool xG stats for the 2014/2015 season ,48.0,52,Goal,Goal,2014,48.0,52,Liverpool,15.747141059488056,0.3280654387393345,3.4770358437672257,19.224176903255287,0.3696957096779862,87
72,72,2,Liverpool xG stats for the 2014/2015 season ,0.0,0,MissedShots,MissedShots,2014,157.0,223,Liverpool,10.290082232095301,0.065541925045193,4.056052993051708,14.346135225147009,0.06433244495581618,87
73,73,3,Liverpool xG stats for the 2014/2015 season ,0.0,0,SavedShot,SavedShot,2014,93.0,142,Liverpool,8.497380350716412,0.09136968119049907,3.5703225461766124,12.067702896893024,0.08498382321755651,87
74,74,4,Liverpool xG stats for the 2014/2015 season ,0.0,0,ShotOnPost,ShotOnPost,2014,11.0,10,Liverpool,1.3800134230405092,0.12545576573095538,0.7193617150187492,2.0993751380592585,0.20993751380592585,87
75,75,0,Manchester City xG stats for the 2014/2015 season ,0.0,0,BlockedShot,BlockedShot,2014,99.0,193,Manchester_City,5.081573348492384,0.05132902372214529,6.617610161192715,11.6991835096851,0.06061753113826476,88
76,76,1,Manchester City xG stats for the 2014/2015 season ,38.0,83,Goal,Goal,2014,38.0,83,Manchester_City,14.978768210858107,0.39417811081205545,13.870916906744242,28.849685117602352,0.347586567681956,88
77,77,2,Manchester City xG stats for the 2014/2015 season ,0.0,0,MissedShots,MissedShots,2014,153.0,236,Manchester_City,11.707642003428194,0.07652053597011889,5.9595373761840165,17.667179379612207,0.07486092957462799,88
78,78,3,Manchester City xG stats for the 2014/2015 season ,0.0,0,SavedShot,SavedShot,2014,93.0,144,Manchester_City,10.609576052986084,0.11408146293533425,7.0597844142466775,17.669360467232767,0.12270389213356088,88
79,79,4,Manchester City xG stats for the 2014/2015 season ,0.0,0,ShotOnPost,ShotOnPost,2014,7.0,15,Manchester_City,2.0071706045418978,0.2867386577916997,0.12701411172747612,2.134184716269374,0.14227898108462492,88
80,80,0,Manchester United xG stats for the 2014/2015 season ,0.0,0,BlockedShot,BlockedShot,2014,101.0,150,Manchester_United,6.861381008289754,0.06793446542861142,1.7589052086696029,8.620286216959357,0.05746857477972905,89
81,81,1,Manchester United xG stats for the 2014/2015 season ,37.0,62,Goal,Goal,2014,37.0,62,Manchester_United,11.053216809406877,0.2987355894434291,8.197222325950861,19.250439135357734,0.3104909537960925,89
82,82,2,Manchester United xG stats for the 2014/2015 season ,0.0,0,MissedShots,MissedShots,2014,140.0,182,Manchester_United,10.075118069536984,0.07196512906812133,5.2560714883729815,15.331189557909966,0.08423730526324158,89
83,83,3,Manchester United xG stats for the 2014/2015 season ,0.0,0,SavedShot,SavedShot,2014,99.0,114,Manchester_United,12.057990840636196,0.12179788727915347,1.5792476069182158,13.63723844755441,0.11962489866275798,89
84,84,4,Manchester United xG stats for the 2014/2015 season ,0.0,0,ShotOnPost,ShotOnPost,2014,6.0,7,Manchester_United,1.3866389244794846,0.23110648741324746,-0.9735743962228298,0.4130645282566547,0.05900921832237925,89
85,85,0,Hull xG stats for the 2014/2015 season ,0.0,0,BlockedShot,BlockedShot,2014,164.0,112,Hull,10.262068887241183,0.06257359077586089,-4.431802258826792,5.8302666284143925,0.05205595203941422,91
86,86,1,Hull xG stats for the 2014/2015 season ,51.0,33,Goal,Goal,2014,51.0,33,Hull,14.11708857677877,0.2768056583682112,-5.40444653481245,8.712642041966317,0.2640194558171612,91
87,87,2,Hull xG stats for the 2014/2015 season ,0.0,0,MissedShots,MissedShots,2014,178.0,180,Hull,12.786046222317966,0.07183172035010092,-1.0292598931118846,11.756786329206081,0.06531547960670044,91
88,88,3,Hull xG stats for the 2014/2015 season ,0.0,0,SavedShot,SavedShot,2014,101.0,95,Hull,10.218713887967171,0.10117538502937792,-3.420825132168829,6.79788875579834,0.07155672374524569,91
89,89,4,Hull xG stats for the 2014/2015 season ,0.0,0,ShotOnPost,ShotOnPost,2014,9.0,10,Hull,0.4928580652922392,0.05476200725469324,0.32429975271224976,0.817157818004489,0.08171578180044889,91
90,90,0,Burnley xG stats for the 2014/2015 season ,0.0,0,BlockedShot,BlockedShot,2014,184.0,125,Burnley,11.183351278770717,0.06077908303679736,-4.531180244404824,6.652171034365892,0.05321736827492714,92
91,91,1,Burnley xG stats for the 2014/2015 season ,53.0,28,Goal,Goal,2014,53.0,28,Burnley,19.886509947478768,0.37521716882035416,-11.687378706410527,8.199131241068244,0.2928261157524373,92
92,92,2,Burnley xG stats for the 2014/2015 season ,0.0,0,MissedShots,MissedShots,2014,221.0,171,Burnley,16.498409491963685,0.0746534366152203,-4.572106399107724,11.926303092855964,0.06974446253132141,92
93,93,3,Burnley xG stats for the 2014/2015 season ,0.0,0,SavedShot,SavedShot,2014,126.0,96,Burnley,11.04202051833272,0.08763508347883113,-0.23894758615642786,10.803072932176292,0.1125320097101697,92
94,94,4,Burnley xG stats for the 2014/2015 season ,0.0,0,ShotOnPost,ShotOnPost,2014,10.0,11,Burnley,1.7919409144669771,0.1791940914466977,1.088152013719082,2.8800929281860586,0.26182662983509625,92
95,95,0,Queens Park Rangers xG stats for the 2014/2015 season ,0.0,0,BlockedShot,BlockedShot,2014,164.0,175,Queens_Park_Rangers,9.849710670299828,0.06005921140426725,-0.1651287004351616,9.684581969864666,0.05534046839922666,202
96,96,1,Queens Park Rangers xG stats for the 2014/2015 season ,73.0,42,Goal,Goal,2014,73.0,42,Queens_Park_Rangers,21.747245340608053,0.2979074704192885,-7.223355136811732,14.523890203796327,0.34580690961419824,202
97,97,2,Queens Park Rangers xG stats for the 2014/2015 season ,0.0,0,MissedShots,MissedShots,2014,237.0,202,Queens_Park_Rangers,20.30185898253694,0.08566185224699131,-7.719678858295082,12.58218012424186,0.0622880204170389,202
98,98,3,Queens Park Rangers xG stats for the 2014/2015 season ,0.0,0,SavedShot,SavedShot,2014,142.0,105,Queens_Park_Rangers,17.308683337643746,0.12189213618058975,-6.310718924738468,10.997964412905276,0.10474251821814548,202
99,99,4,Queens Park Rangers xG stats for the 2014/2015 season ,0.0,0,ShotOnPost,ShotOnPost,2014,10.0,14,Queens_Park_Rangers,0.7851572223007679,0.07851572223007679,1.8685616925358768,2.653718914836645,0.1895513510597604,202
100,0,0,Aston Villa xG stats for the 2015/2016 season ,0.0,0,BlockedShot,BlockedShot,2015,114.0,105,Aston_Villa,8.03426165226847,0.07047597940586378,-3.142946965061128,4.89131468720734,0.04658394940197468,71
101,1,1,Aston Villa xG stats for the 2015/2016 season ,76.0,27,Goal,Goal,2015,76.0,27,Aston_Villa,24.70004093833268,0.3250005386622721,-16.159416074864563,8.54062486346811,0.3163194393877078,71
102,2,2,Aston Villa xG stats for the 2015/2016 season ,0.0,0,MissedShots,MissedShots,2015,192.0,160,Aston_Villa,17.025426594540473,0.08867409684656498,-6.5043617002666,10.521064894273877,0.06575665558921172,71
103,3,3,Aston Villa xG stats for the 2015/2016 season ,0.0,0,SavedShot,SavedShot,2015,114.0,84,Aston_Villa,10.927340396679938,0.09585386312877138,-6.645584345795214,4.281756050884724,0.05097328632005623,71
104,4,4,Aston Villa xG stats for the 2015/2016 season ,0.0,0,ShotOnPost,ShotOnPost,2015,8.0,7,Aston_Villa,2.652273708954453,0.3315342136193067,-1.201270850375295,1.4510028585791588,0.20728612265416554,71
105,5,0,Everton xG stats for the 2015/2016 season ,0.0,0,BlockedShot,BlockedShot,2015,162.0,150,Everton,8.550943771377206,0.05278360352701979,1.1721971016377208,9.723140873014929,0.06482093915343284,72
106,6,1,Everton xG stats for the 2015/2016 season ,55.0,59,Goal,Goal,2015,55.0,59,Everton,22.074550754390653,0.4013554682616483,-0.17398634832352405,21.900564406067133,0.37119600688249377,72
107,7,2,Everton xG stats for the 2015/2016 season ,0.0,0,MissedShots,MissedShots,2015,203.0,157,Everton,14.074428701773286,0.06933216109247924,-2.2221157206222406,11.852312981151044,0.07549243937038881,72
108,8,3,Everton xG stats for the 2015/2016 season ,0.0,0,SavedShot,SavedShot,2015,127.0,115,Everton,10.747101351618767,0.08462284528833675,1.444615475833416,12.191716827452185,0.1060149289343668,72
109,9,4,Everton xG stats for the 2015/2016 season ,0.0,0,ShotOnPost,ShotOnPost,2015,8.0,13,Everton,0.4556623622775078,0.05695779528468847,1.6109038051217794,2.0665661673992872,0.15896662826148364,72
110,10,0,Bournemouth xG stats for the 2015/2016 season ,0.0,0,BlockedShot,BlockedShot,2015,109.0,146,Bournemouth,5.491524199955165,0.050380955962891424,1.1766509823501108,6.668175182305276,0.04567243275551559,73
111,11,1,Bournemouth xG stats for the 2015/2016 season ,67.0,45,Goal,Goal,2015,67.0,45,Bournemouth,22.197172950953245,0.3313010888201977,-9.546103822998704,12.651069127954544,0.28113486951010097,73
112,12,2,Bournemouth xG stats for the 2015/2016 season ,0.0,0,MissedShots,MissedShots,2015,168.0,175,Bournemouth,13.981061604805285,0.08322060479050768,-0.4567961012944579,13.524265503510833,0.07728151716291905,73
113,13,3,Bournemouth xG stats for the 2015/2016 season ,0.0,0,SavedShot,SavedShot,2015,86.0,95,Bournemouth,11.673367911018431,0.13573683617463292,-4.008279104717077,7.665088806301355,0.08068514532948795,73
114,14,4,Bournemouth xG stats for the 2015/2016 season ,0.0,0,ShotOnPost,ShotOnPost,2015,9.0,5,Bournemouth,1.1348752230405807,0.12609724700450894,-0.8081964999437332,0.32667872309684753,0.0653357446193695,73
115,15,0,Southampton xG stats for the 2015/2016 season ,0.0,0,BlockedShot,BlockedShot,2015,141.0,127,Southampton,7.591344326734543,0.05383932146620243,0.9539124500006436,8.545256776735188,0.06728548643098572,74
116,16,1,Southampton xG stats for the 2015/2016 season ,41.0,59,Goal,Goal,2015,41.0,59,Southampton,12.429595708847046,0.3031608709474889,8.522917800582945,20.952513509429988,0.35512734761745746,74
117,17,2,Southampton xG stats for the 2015/2016 season ,0.0,0,MissedShots,MissedShots,2015,186.0,221,Southampton,14.142455239780247,0.07603470559021637,3.3049937984906137,17.44744903827086,0.07894773320484552,74
118,18,3,Southampton xG stats for the 2015/2016 season ,0.0,0,SavedShot,SavedShot,2015,92.0,104,Southampton,10.194385495968165,0.11080853799965394,1.0702486783266068,11.26463417429477,0.10831379013744973,74
119,19,4,Southampton xG stats for the 2015/2016 season ,0.0,0,ShotOnPost,ShotOnPost,2015,2.0,10,Southampton,0.4110885113477707,0.20554425567388526,0.784529872238636,1.1956183835864067,0.11956183835864068,74
120,20,0,Leicester xG stats for the 2015/2016 season ,0.0,0,BlockedShot,BlockedShot,2015,173.0,129,Leicester,9.952400993555782,0.057528329442518976,-2.0319020599126816,7.920498933643103,0.06139921653986901,75
121,21,1,Leicester xG stats for the 2015/2016 season ,36.0,68,Goal,Goal,2015,36.0,68,Leicester,12.631451273337008,0.35087364648158353,14.423875911161304,27.05532718449831,0.39787245859556336,75
122,22,2,Leicester xG stats for the 2015/2016 season ,0.0,0,MissedShots,MissedShots,2015,200.0,206,Leicester,14.378188448026776,0.07189094224013387,4.533202408812941,18.91139085683972,0.091802868237086,75
123,23,3,Leicester xG stats for the 2015/2016 season ,0.0,0,SavedShot,SavedShot,2015,99.0,111,Leicester,8.059054858982563,0.0814045945351774,6.479712718166411,14.538767577148974,0.1309798880824232,75
124,24,4,Leicester xG stats for the 2015/2016 season ,0.0,0,ShotOnPost,ShotOnPost,2015,10.0,9,Leicester,0.7117236256599426,0.07117236256599427,1.3057284932583568,2.0174521189183,0.22416134654647774,75
125,25,0,West Bromwich Albion xG stats for the 2015/2016 season ,0.0,0,BlockedShot,BlockedShot,2015,181.0,111,West_Bromwich_Albion,11.181115466170011,0.061774118597624376,-3.959091677796096,7.222023788373918,0.065063277372738,76
126,26,1,West Bromwich Albion xG stats for the 2015/2016 season ,48.0,34,Goal,Goal,2015,48.0,34,West_Bromwich_Albion,19.75262593198568,0.4115130402497016,-7.239237759262322,12.513388172723351,0.3680408286095104,76
127,27,2,West Bromwich Albion xG stats for the 2015/2016 season ,0.0,0,MissedShots,MissedShots,2015,200.0,169,West_Bromwich_Albion,14.163239989429712,0.07081619994714856,-0.12782528763636947,14.035414701793346,0.08304979113487185,76
128,28,3,West Bromwich Albion xG stats for the 2015/2016 season ,0.0,0,SavedShot,SavedShot,2015,109.0,70,West_Bromwich_Albion,8.266540637239814,0.0758398223599983,0.4716662643477321,8.738206901587546,0.12483152716553635,76
