,Unnamed: 0,Unnamed: 0.1,description,formation,goalsA,goalsF,index,season,shotsA,shotsF,statF,team,timeF,xGA,xGA90,xGD,xGF,xGF90,team_id
220,62,2,Crystal Palace xG stats for the 2015/2016 season ,4-3-3,6.0,3,4-3-3,2015,58.0,69,4-3-3,Crystal_Palace,440,5.9511808874085546,1.2172869996972042,-0.3347657797858119,5.616415107622743,1.148812181104652,78
221,63,3,Crystal Palace xG stats for the 2015/2016 season ,4-4-1-1,5.0,3,4-4-1-1,2015,46.0,24,4-4-1-1,Crystal_Palace,216,4.312184603884816,1.7967435849520068,-0.3788284929469228,3.933356110937893,1.6388983795574557,78
222,64,4,Crystal Palace xG stats for the 2015/2016 season ,4-4-2,14.0,7,4-4-2,2015,122.0,94,4-4-2,Crystal_Palace,705,14.11130600143224,1.801443319331776,-5.980910335667431,8.130395665764809,1.037922850948699,78
223,65,5,Crystal Palace xG stats for the 2015/2016 season ,4-5-1,1.0,2,4-5-1,2015,23.0,12,4-5-1,Crystal_Palace,99,2.3700016569346194,2.154546960849653,-0.6695608180016279,1.700440838932991,1.5458553081209008,78
224,66,0,Norwich xG stats for the 2015/2016 season ,4-1-4-1,3.0,1,4-1-4-1,2015,30.0,18,4-1-4-1,Norwich,150,3.4782625185325737,2.0869575111195444,-1.9554571202024813,1.5228053983300924,0.9136832389980554,79
225,67,1,Norwich xG stats for the 2015/2016 season ,4-2-3-1,18.0,16,4-2-3-1,2015,104.0,101,4-2-3-1,Norwich,752,14.596612857654689,1.7469350494533538,-3.33221722394228,11.264395633712411,1.3481324561623895,79
226,68,2,Norwich xG stats for the 2015/2016 season ,4-3-3,0.0,0,4-3-3,2015,0.0,3,4-3-3,Norwich,12,0.0,0.0,0.16255050525069234,0.16255050525069234,1.2191287893801928,79
227,69,3,Norwich xG stats for the 2015/2016 season ,4-4-1-1,36.0,18,4-4-1-1,2015,261.0,211,4-4-1-1,Norwich,1930,32.124757854267955,1.4980457030487648,-12.331459252163768,19.793298602104187,0.9230035617561538,79
228,70,4,Norwich xG stats for the 2015/2016 season ,4-4-2,3.0,2,4-4-2,2015,42.0,52,4-4-2,Norwich,357,4.285377662628888,1.0803473099064431,-0.2990378625690937,3.9863398000597954,1.0049596134604526,79
229,71,5,Norwich xG stats for the 2015/2016 season ,4-5-1,2.0,1,4-5-1,2015,10.0,12,4-5-1,Norwich,93,1.4530240632593632,1.4061523192832546,-0.8653236124664545,0.5877004507929087,0.5687423717350728,79
230,72,6,Norwich xG stats for the 2015/2016 season ,5-4-1,5.0,1,5-4-1,2015,45.0,22,5-4-1,Norwich,279,5.629188522696495,1.8158672653859655,-2.57514560688287,3.054042915813625,0.9851751341334274,79
231,73,0,Chelsea xG stats for the 2015/2016 season ,3-4-2-1,1.0,1,3-4-2-1,2015,1.0,4,3-4-2-1,Chelsea,25,0.03745705634355545,0.1348454028367996,0.5748618934303522,0.6123189497739077,2.2043482191860675,80
232,74,1,Chelsea xG stats for the 2015/2016 season ,3-5-2,0.0,1,3-5-2,2015,2.0,3,3-5-2,Chelsea,27,0.09417856112122536,0.3139285370707512,0.6052834363654256,0.6994619974866509,2.33153999162217,80
233,75,2,Chelsea xG stats for the 2015/2016 season ,4-2-3-1,50.0,56,4-2-3-1,2015,474.0,510,4-2-3-1,Chelsea,3486,45.86809066683054,1.18420199656189,10.999344835057855,56.8674355018884,1.4681781971227643,80
234,76,3,Chelsea xG stats for the 2015/2016 season ,4-4-2,2.0,1,4-4-2,2015,8.0,13,4-4-2,Chelsea,54,1.2998875379562378,2.1664792299270634,-0.6401371974498034,0.6597503405064344,1.0995839008440575,80
235,77,0,West Ham xG stats for the 2015/2016 season ,3-4-1-2,1.0,0,3-4-1-2,2015,6.0,9,3-4-1-2,West_Ham,62,0.9037293419241904,1.3118651737609217,-0.5923047950491309,0.3114245468750596,0.4520678906250865,81
236,78,1,West Ham xG stats for the 2015/2016 season ,3-4-2-1,3.0,2,3-4-2-1,2015,15.0,19,3-4-2-1,West_Ham,97,1.4845383297652006,1.3774066977202892,0.22228392399847507,1.7068222537636757,1.5836495138013489,81
237,79,2,West Ham xG stats for the 2015/2016 season ,3-5-1-1,0.0,0,3-5-1-1,2015,0.0,1,3-5-1-1,West_Ham,6,0.0,0.0,0.05158480629324913,0.05158480629324913,0.7737720943987371,81
238,80,3,West Ham xG stats for the 2015/2016 season ,3-5-2,0.0,1,3-5-2,2015,9.0,14,3-5-2,West_Ham,94,1.2359742559492588,1.1833796067599285,-0.4516553767025471,0.7843188792467117,0.7509436077894048,81
239,81,4,West Ham xG stats for the 2015/2016 season ,4-1-2-1-2,1.0,5,4-1-2-1-2,2015,20.0,13,4-1-2-1-2,West_Ham,112,2.421003099530936,1.94544891926593,-0.36078155506402254,2.0602215444669127,1.655535169660912,81
240,82,5,West Ham xG stats for the 2015/2016 season ,4-1-4-1,3.0,2,4-1-4-1,2015,64.0,67,4-1-4-1,West_Ham,428,6.172066042665392,1.2978643547660869,0.14540556678548455,6.317471609450878,1.32844029170696,81
241,83,6,West Ham xG stats for the 2015/2016 season ,4-2-3-1,25.0,28,4-2-3-1,2015,216.0,235,4-2-3-1,West_Ham,1375,25.77547906897962,1.6871222663332115,-3.0934585230425,22.682020545937124,1.4846413448249751,81
242,84,7,West Ham xG stats for the 2015/2016 season ,4-3-2-1,4.0,3,4-3-2-1,2015,15.0,10,4-3-2-1,West_Ham,98,2.8554023392498493,2.6223082707396577,-1.3329519759863615,1.5224503632634878,1.3981687009562644,81
243,85,8,West Ham xG stats for the 2015/2016 season ,4-3-3,12.0,15,4-3-3,2015,131.0,133,4-3-3,West_Ham,936,13.690235043875873,1.3163687542188338,1.3303554691374302,15.020590513013305,1.444287549328202,81
244,86,9,West Ham xG stats for the 2015/2016 season ,4-4-2,2.0,8,4-4-2,2015,46.0,57,4-4-2,West_Ham,348,4.0912708160467455,1.058087280012089,1.9548515351489184,6.046122351195662,1.5636523322057747,81
245,87,10,West Ham xG stats for the 2015/2016 season ,4-5-1,0.0,1,4-5-1,2015,2.0,1,4-5-1,West_Ham,14,0.04077650047838688,0.2621346459324871,0.008192328736186028,0.048968829214572906,0.31479961637939724,81
246,88,0,Tottenham xG stats for the 2015/2016 season ,3-4-2-1,1.0,1,3-4-2-1,2015,8.0,9,3-4-2-1,Tottenham,82,1.069073491729796,1.1733733445814831,-0.643200377933681,0.4258731137961149,0.4674217102640286,82
247,89,1,Tottenham xG stats for the 2015/2016 season ,4-1-3-2,0.0,1,4-1-3-2,2015,1.0,1,4-1-3-2,Tottenham,12,0.06527054309844971,0.4895290732383728,0.03610391914844513,0.10137446224689484,0.7603084668517113,82
248,90,2,Tottenham xG stats for the 2015/2016 season ,4-2-3-1,34.0,67,4-2-3-1,2015,413.0,642,4-2-3-1,Tottenham,3409,38.95408794190735,1.0284153460755825,25.227665790822357,64.1817537327297,1.6944434837036295,82
249,91,3,Tottenham xG stats for the 2015/2016 season ,4-3-2-1,0.0,0,4-3-2-1,2015,3.0,7,4-3-2-1,Tottenham,61,0.20038935542106628,0.2956564260310814,0.009236665442585943,0.20962602086365226,0.30928429307751965,82
250,92,0,Arsenal xG stats for the 2015/2016 season ,4-2-3-1,35.0,62,4-2-3-1,2015,442.0,560,4-2-3-1,Arsenal,3470,36.33540447521955,0.9424168307693832,37.50653051119298,73.84193498641254,1.9152086884083936,83
251,93,1,Arsenal xG stats for the 2015/2016 season ,4-3-3,0.0,1,4-3-3,2015,0.0,4,4-3-3,Arsenal,4,0.0,0.0,2.0221447199583054,2.0221447199583054,45.49825619906187,83
252,94,2,Arsenal xG stats for the 2015/2016 season ,4-4-2,0.0,1,4-4-2,2015,0.0,6,4-4-2,Arsenal,10,0.0,0.0,0.6300967112183571,0.6300967112183571,5.670870400965214,83
253,95,3,Arsenal xG stats for the 2015/2016 season ,4-5-1,1.0,1,4-5-1,2015,11.0,5,4-5-1,Arsenal,77,0.6173376729711889,0.7215635138624288,0.3249090639874339,0.9422467369586228,1.1013273548867022,83
254,96,0,Swansea xG stats for the 2015/2016 season ,4-1-2-1-2,0.0,2,4-1-2-1-2,2015,24.0,34,4-1-2-1-2,Swansea,215,0.9637125721201301,0.4034145650735429,0.6232012603431939,1.586913832463324,0.664289511263717,84
255,97,1,Swansea xG stats for the 2015/2016 season ,4-1-3-2,0.0,0,4-1-3-2,2015,5.0,2,4-1-3-2,Swansea,47,0.364572573453188,0.6981176938465301,-0.27882320433855057,0.08574936911463737,0.1642009195812205,84
256,98,2,Swansea xG stats for the 2015/2016 season ,4-1-4-1,3.0,0,4-1-4-1,2015,14.0,9,4-1-4-1,Swansea,120,2.096518576145172,1.572388932108879,-1.6571223512291908,0.4393962249159813,0.329547168686986,84
257,99,3,Swansea xG stats for the 2015/2016 season ,4-2-3-1,28.0,26,4-2-3-1,2015,241.0,245,4-2-3-1,Swansea,1930,28.8383716121316,1.3447945311356704,-4.159023740328848,24.67934787180275,1.150850418892356,84
258,100,4,Swansea xG stats for the 2015/2016 season ,4-3-1-2,6.0,5,4-3-1-2,2015,57.0,51,4-3-1-2,Swansea,332,6.7530042538419375,1.8306336832704044,-2.697916153818369,4.055088100023569,1.0992708704883165,84
259,101,5,Swansea xG stats for the 2015/2016 season ,4-3-2-1,3.0,1,4-3-2-1,2015,39.0,13,4-3-2-1,Swansea,126,4.451357605867088,3.17954114704792,-2.8328658314421773,1.6184917744249103,1.1560655531606503,84
260,102,6,Swansea xG stats for the 2015/2016 season ,4-3-3,7.0,7,4-3-3,2015,97.0,49,4-3-3,Swansea,529,12.243102241307495,2.082947451262145,-7.036000633612275,5.207101607695222,0.8858963037666728,84
261,103,7,Swansea xG stats for the 2015/2016 season ,4-4-1-1,1.0,1,4-4-1-1,2015,20.0,14,4-4-1-1,Swansea,122,1.5124890431761742,1.1157706056217678,0.2648156932555139,1.7773047364316883,1.3111264449086222,84
262,104,8,Swansea xG stats for the 2015/2016 season ,4-4-2,4.0,0,4-4-2,2015,21.0,22,4-4-2,Swansea,111,2.2245881892740726,1.8037201534654643,-0.14759524911642075,2.076992940157652,1.6840483298575557,84
263,105,9,Swansea xG stats for the 2015/2016 season ,4-5-1,0.0,0,4-5-1,2015,7.0,2,4-5-1,Swansea,22,1.3454974656924603,5.504307814196429,-1.2740489142015576,0.0714485514909029,0.2922895288264209,84
264,106,10,Swansea xG stats for the 2015/2016 season ,5-3-2,0.0,0,5-3-2,2015,0.0,1,5-3-2,Swansea,8,0.0,0.0,0.08622920513153076,0.08622920513153076,0.9700785577297212,84
265,107,11,Swansea xG stats for the 2015/2016 season ,5-4-1,0.0,0,5-4-1,2015,1.0,0,5-4-1,Swansea,3,0.03702929988503456,1.1108789965510368,-0.03702929988503456,0.0,0.0,84
266,108,0,Stoke xG stats for the 2015/2016 season ,4-1-4-1,2.0,1,4-1-4-1,2015,16.0,10,4-1-4-1,Stoke,78,1.2888588374480603,1.4871448124400697,-0.569227421656251,0.7196314157918096,0.8303439412982417,85
267,109,1,Stoke xG stats for the 2015/2016 season ,4-2-3-1,49.0,38,4-2-3-1,2015,478.0,369,4-2-3-1,Stoke,3193,47.877444240264595,1.349505161798877,-8.459873644635081,39.417570595629506,1.1110495939889309,85
268,110,2,Stoke xG stats for the 2015/2016 season ,4-3-3,4.0,0,4-3-3,2015,22.0,26,4-3-3,Stoke,154,4.6080192355439085,2.692998254538647,-3.2907792385667562,1.3172399969771504,0.7698155826489841,85
269,111,3,Stoke xG stats for the 2015/2016 season ,4-4-2,0.0,0,4-4-2,2015,9.0,7,4-4-2,Stoke,60,0.4585671219974756,0.6878506829962134,-0.2536405883729458,0.20492653362452984,0.3073898004367948,85
270,112,4,Stoke xG stats for the 2015/2016 season ,4-5-1,0.0,2,4-5-1,2015,10.0,7,4-5-1,Stoke,83,0.4320294111967087,0.4684656265988407,1.644873946905136,2.076903358101845,2.2520638822791086,85
271,113,0,Newcastle United xG stats for the 2015/2016 season ,3-4-1-2,0.0,1,3-4-1-2,2015,4.0,5,3-4-1-2,Newcastle_United,30,0.6469743400812149,1.9409230202436447,-0.2705540359020233,0.3764203041791916,1.1292609125375748,86
272,114,1,Newcastle United xG stats for the 2015/2016 season ,3-4-2-1,2.0,0,3-4-2-1,2015,9.0,6,3-4-2-1,Newcastle_United,64,1.9813096560537813,2.7862167038256302,-1.0650599338114262,0.9162497222423552,1.2884761719033122,86
273,115,2,Newcastle United xG stats for the 2015/2016 season ,3-5-1-1,1.0,0,3-5-1-1,2015,12.0,2,3-5-1-1,Newcastle_United,45,0.7698970437049866,1.5397940874099731,-0.7025583609938622,0.06733868271112442,0.13467736542224884,86
274,116,3,Newcastle United xG stats for the 2015/2016 season ,4-1-4-1,4.0,0,4-1-4-1,2015,20.0,12,4-1-4-1,Newcastle_United,93,3.4878164771944284,3.375306268252672,-2.552582832053304,0.9352336451411248,0.9050648178785076,86
275,117,4,Newcastle United xG stats for the 2015/2016 season ,4-2-3-1,42.0,22,4-2-3-1,2015,308.0,238,4-2-3-1,Newcastle_United,2132,32.944797787815325,1.3907278615869512,-13.675966289360074,19.268831498455256,0.8134122114732518,86
276,118,5,Newcastle United xG stats for the 2015/2016 season ,4-4-1-1,6.0,7,4-4-1-1,2015,86.0,64,4-4-1-1,Newcastle_United,533,7.87426520884037,1.329613262280738,0.9659964060410856,8.840261614881458,1.4927271019499644,86
277,119,6,Newcastle United xG stats for the 2015/2016 season ,4-4-2,10.0,14,4-4-2,2015,109.0,70,4-4-2,Newcastle_United,624,10.201002505607905,1.4712984383088317,-2.2593138534575696,7.941688652150332,1.1454358632909134,86
278,120,7,Newcastle United xG stats for the 2015/2016 season ,4-5-1,0.0,0,4-5-1,2015,6.0,1,4-5-1,Newcastle_United,57,0.28022798150777817,0.44246523395964976,0.13188979774713516,0.4121177792549133,0.6507122830340737,86
279,121,0,Liverpool xG stats for the 2015/2016 season ,3-4-1-2,3.0,4,3-4-1-2,2015,17.0,36,3-4-1-2,Liverpool,166,1.4483251627534628,0.7852365340229617,1.5460088225081563,2.994333985261618,1.6234340883948537,87
280,122,1,Liverpool xG stats for the 2015/2016 season ,3-4-2-1,1.0,0,3-4-2-1,2015,6.0,11,3-4-2-1,Liverpool,58,0.2767633628100157,0.4294603905672657,0.5136897871270776,0.7904531499370933,1.2265652326610068,87
281,123,2,Liverpool xG stats for the 2015/2016 season ,3-5-2,1.0,1,3-5-2,2015,14.0,13,3-5-2,Liverpool,93,1.200628518126905,1.1618985659292629,0.10781368054449557,1.3084421986714003,1.2662343858110328,87
282,124,3,Liverpool xG stats for the 2015/2016 season ,4-1-2-1-2,4.0,7,4-1-2-1-2,2015,16.0,41,4-1-2-1-2,Liverpool,238,1.9219699818640947,0.7267953712931451,2.284989096224308,4.206959078088404,1.590866878268724,87
283,125,4,Liverpool xG stats for the 2015/2016 season ,4-1-4-1,1.0,0,4-1-4-1,2015,8.0,4,4-1-4-1,Liverpool,48,0.5717907082289457,1.0721075779292732,-0.4599481141194701,0.1118425941094756,0.2097048639552668,87
284,126,5,Liverpool xG stats for the 2015/2016 season ,4-2-3-1,8.0,14,4-2-3-1,2015,131.0,217,4-2-3-1,Liverpool,1139,10.126458169892429,0.8001591179019479,8.739245221950114,18.865703391842548,1.490705272401957,87
285,127,6,Liverpool xG stats for the 2015/2016 season ,4-3-2-1,2.0,2,4-3-2-1,2015,9.0,22,4-3-2-1,Liverpool,143,1.9525315128266807,1.2288659870937155,-0.943552989512682,1.0089785233139992,0.63502144823958,87
286,128,7,Liverpool xG stats for the 2015/2016 season ,4-3-3,20.0,18,4-3-3,2015,107.0,161,4-3-3,Liverpool,994,13.805248415563257,1.2499721905439567,1.4871723004616797,15.292420716024935,1.3846256181511511,87
287,129,8,Liverpool xG stats for the 2015/2016 season ,4-4-1-1,5.0,8,4-4-1-1,2015,57.0,90,4-4-1-1,Liverpool,455,5.378488657064736,1.063876877221596,1.7251324858516457,7.103621142916381,1.4051118744230204,87
288,130,9,Liverpool xG stats for the 2015/2016 season ,4-4-2,5.0,9,4-4-2,2015,35.0,34,4-4-2,Liverpool,240,2.674118687398732,1.0027945077745244,1.3668591044843197,4.040977791883051,1.5153666719561445,87
289,131,10,Liverpool xG stats for the 2015/2016 season ,4-5-1,0.0,0,4-5-1,2015,0.0,1,4-5-1,Liverpool,2,0.0,0.0,0.012728212401270866,0.012728212401270866,0.572769558057189,87
290,132,0,Manchester City xG stats for the 2015/2016 season ,3-5-2,0.0,0,3-5-2,2015,0.0,1,3-5-2,Manchester_City,5,0.0,0.0,0.07561303675174713,0.07561303675174713,1.3610346615314484,88
291,133,1,Manchester City xG stats for the 2015/2016 season ,4-1-2-1-2,0.0,2,4-1-2-1-2,2015,7.0,13,4-1-2-1-2,Manchester_City,58,0.5647694375365973,0.8763663685912716,-0.13080217689275742,0.43396726064383984,0.6733974734128548,88
292,134,2,Manchester City xG stats for the 2015/2016 season ,4-1-4-1,0.0,0,4-1-4-1,2015,1.0,0,4-1-4-1,Manchester_City,7,0.10023873299360277,1.2887837099177497,-0.10023873299360277,0.0,0.0,88
293,135,3,Manchester City xG stats for the 2015/2016 season ,4-2-3-1,25.0,53,4-2-3-1,2015,226.0,425,4-2-3-1,Manchester_City,2422,25.95463493047282,0.9644579453932922,24.5901013026014,50.54473623307422,1.878210677529596,88
294,136,4,Manchester City xG stats for the 2015/2016 season ,4-3-1-2,1.0,0,4-3-1-2,2015,4.0,4,4-3-1-2,Manchester_City,26,0.5661283563822508,1.9596750797847144,-0.3603244572877884,0.2058038990944624,0.7123981122500622,88
295,137,5,Manchester City xG stats for the 2015/2016 season ,4-3-3,0.0,1,4-3-3,2015,4.0,1,4-3-3,Manchester_City,10,0.214653167873621,1.9318785108625889,-0.1512654758989811,0.06338769197463989,0.570489227771759,88
296,138,6,Manchester City xG stats for the 2015/2016 season ,4-4-1-1,4.0,1,4-4-1-1,2015,16.0,34,4-4-1-1,Manchester_City,169,1.9168260823935268,1.0207949551208133,0.8647375968284905,2.781563679222017,1.4813061013608375,88
297,139,7,Manchester City xG stats for the 2015/2016 season ,4-4-2,11.0,14,4-4-2,2015,80.0,137,4-4-2,Manchester_City,844,9.591144358273596,1.0227523604794118,3.882831699680537,13.473976057954133,1.4367983948055354,88
298,140,0,Manchester United xG stats for the 2015/2016 season ,3-4-1-2,3.0,2,3-4-1-2,2015,23.0,30,3-4-1-2,Manchester_United,257,3.035522324964404,1.0630233822832544,0.04897819645702839,3.0845005214214325,1.0801752798752098,89
299,141,1,Manchester United xG stats for the 2015/2016 season ,3-5-1-1,0.0,0,3-5-1-1,2015,1.0,4,3-5-1-1,Manchester_United,16,0.16066716611385345,0.9037528093904256,0.10087621584534644,0.2615433819591999,1.4711815235204997,89
300,142,2,Manchester United xG stats for the 2015/2016 season ,4-1-2-1-2,0.0,0,4-1-2-1-2,2015,2.0,1,4-1-2-1-2,Manchester_United,8,0.5033605843782425,5.662806574255228,-0.4948130585253239,0.008547525852918625,0.09615966584533453,89
301,143,3,Manchester United xG stats for the 2015/2016 season ,4-1-4-1,8.0,15,4-1-4-1,2015,117.0,113,4-1-4-1,Manchester_United,943,11.289052792824805,1.077428156261116,1.4032954052090645,12.69234819803387,1.2113587887837205,89
302,144,4,Manchester United xG stats for the 2015/2016 season ,4-2-2-2,0.0,1,4-2-2-2,2015,1.0,2,4-2-2-2,Manchester_United,24,0.14741438627243042,0.5528039485216141,0.31407031789422035,0.4614847041666508,1.7305676406249404,89
303,145,5,Manchester United xG stats for the 2015/2016 season ,4-2-3-1,24.0,31,4-2-3-1,2015,269.0,283,4-2-3-1,Manchester_United,2318,27.06089124828577,1.050681713695306,5.2634020298719415,32.32429327815771,1.2550415854332158,89
304,146,0,Watford xG stats for the 2015/2016 season ,4-2-3-1,2.0,6,4-2-3-1,2015,80.0,89,4-2-3-1,Watford,631,6.540791236329824,0.9329179259424472,2.1010319362394507,8.641823172569275,1.2325896759607524,90
305,147,1,Watford xG stats for the 2015/2016 season ,4-2-4-0,2.0,0,4-2-4-0,2015,16.0,4,4-2-4-0,Watford,76,1.4885781817138195,1.7627899520295232,-1.2097976841032505,0.2787804976105689,0.3301347998019896,90
306,148,2,Watford xG stats for the 2015/2016 season ,4-3-1-2,1.0,2,4-3-1-2,2015,23.0,25,4-3-1-2,Watford,187,2.4305935893207797,1.1698044012773798,0.7291056616231799,3.1596992509439588,1.5207108694382687,90
307,149,3,Watford xG stats for the 2015/2016 season ,4-3-3,2.0,2,4-3-3,2015,10.0,12,4-3-3,Watford,91,0.8853030651807785,0.8755744600689018,0.731959642842412,1.6172627080231905,1.599490590352606,90
308,150,4,Watford xG stats for the 2015/2016 season ,4-4-1-1,2.0,2,4-4-1-1,2015,14.0,16,4-4-1-1,Watford,118,1.1732918079942465,0.8948835823684931,0.05103796999901533,1.2243297779932618,0.9338108476219792,90
309,151,5,Watford xG stats for the 2015/2016 season ,4-4-2,41.0,28,4-4-2,2015,359.0,303,4-4-2,Watford,2475,41.766533876303576,1.5187830500474029,-10.173923456575725,31.592610419727865,1.1488221970810129,90
310,0,0,Everton xG stats for the 2016/2017 season ,3-4-1-2,0.0,1,3-4-1-2,2016,0.0,7,3-4-1-2,Everton,16,0.0,0.0,0.2517252787947655,0.2517252787947655,1.4159546932205558,72
311,1,1,Everton xG stats for the 2016/2017 season ,3-4-2-1,1.0,2,3-4-2-1,2016,10.0,9,3-4-2-1,Everton,131,1.4718033345416188,1.011162596249967,-0.1656813556328416,1.3061219789087772,0.8973357107006867,72
312,2,2,Everton xG stats for the 2016/2017 season ,3-4-3,4.0,2,3-4-3,2016,24.0,22,3-4-3,Everton,173,1.8422016613185408,0.9583708064662928,0.6675755428150296,2.5097772041335698,1.3056644414567706,72
313,3,3,Everton xG stats for the 2016/2017 season ,3-5-1-1,0.0,3,3-5-1-1,2016,2.0,6,3-5-1-1,Everton,36,0.07995520904660225,0.1998880226165056,1.418222676962614,1.4981778860092163,3.7454447150230408,72
314,4,4,Everton xG stats for the 2016/2017 season ,3-5-2,1.0,6,3-5-2,2016,26.0,34,3-5-2,Everton,242,2.497729266993701,0.9289075786340212,0.444265172816813,2.9419944398105145,1.0941301635658938,72
315,5,5,Everton xG stats for the 2016/2017 season ,4-1-2-1-2,1.0,1,4-1-2-1-2,2016,5.0,1,4-1-2-1-2,Everton,36,1.2729730047285557,3.1824325118213888,-1.1893060319125652,0.08366697281599045,0.20916743203997606,72
316,6,6,Everton xG stats for the 2016/2017 season ,4-1-4-1,0.0,1,4-1-4-1,2016,4.0,8,4-1-4-1,Everton,58,0.4487372348085046,0.6963163988407829,0.6844929670915008,1.1332302019000051,1.7584606581206983,72
317,7,7,Everton xG stats for the 2016/2017 season ,4-2-2-2,0.0,3,4-2-2-2,2016,3.0,7,4-2-2-2,Everton,23,0.22403703816235065,0.8766666710700678,1.7125635128468275,1.9366005510091784,7.578002156122872,72
318,8,8,Everton xG stats for the 2016/2017 season ,4-2-3-1,16.0,22,4-2-3-1,2016,173.0,220,4-2-3-1,Everton,1426,19.853822650853548,1.2530463103624256,3.844380313530564,23.69820296438411,1.495679008972349,72
319,9,9,Everton xG stats for the 2016/2017 season ,4-3-2-1,2.0,1,4-3-2-1,2016,18.0,7,4-3-2-1,Everton,82,1.2331747729331255,1.3534845068778207,-0.8178013609722257,0.41537341196089983,0.4558976472741584,72
320,10,10,Everton xG stats for the 2016/2017 season ,4-3-3,15.0,19,4-3-3,2016,140.0,155,4-3-3,Everton,1083,14.888090626336634,1.2372374481720194,0.06560460291802883,14.953695229254663,1.2426893542316897,72
321,11,11,Everton xG stats for the 2016/2017 season ,4-4-1-1,0.0,0,4-4-1-1,2016,9.0,4,4-4-1-1,Everton,44,0.4826719593256712,0.9872835531661456,-0.3781961696222425,0.10447578970342876,0.21370047893883154,72
322,12,12,Everton xG stats for the 2016/2017 season ,4-4-2,1.0,1,4-4-2,2016,10.0,16,4-4-2,Everton,109,0.5412992425262928,0.4469443286914345,1.264591665007174,1.8058909075334668,1.4911025842019452,72
323,13,13,Everton xG stats for the 2016/2017 season ,4-5-1,0.0,0,4-5-1,2016,9.0,6,4-5-1,Everton,44,0.27148739947006106,0.5553151352796704,0.28722408739849925,0.5587114868685603,1.1428189504129642,72
324,14,14,Everton xG stats for the 2016/2017 season ,5-3-2,3.0,0,5-3-2,2016,13.0,3,5-3-2,Everton,60,1.3853735961019993,2.078060394152999,-1.1248639319092035,0.2605096641927957,0.3907644962891936,72
325,15,15,Everton xG stats for the 2016/2017 season ,5-4-1,0.0,0,5-4-1,2016,2.0,1,5-4-1,Everton,8,0.9999927580356598,11.249918527901173,-0.5932029783725739,0.4067897796630859,4.576385021209717,72
326,16,0,Bournemouth xG stats for the 2016/2017 season ,3-5-1-1,5.0,0,3-5-1-1,2016,17.0,7,3-5-1-1,Bournemouth,107,2.580129060894251,2.1702020138362856,-1.8454743679612875,0.7346546929329634,0.6179338538688477,73
327,17,1,Bournemouth xG stats for the 2016/2017 season ,4-1-4-1,2.0,0,4-1-4-1,2016,22.0,6,4-1-4-1,Bournemouth,82,3.614072761498392,3.96666522603482,-3.2833807384595275,0.3306920230388641,0.3629546594328997,73
328,18,2,Bournemouth xG stats for the 2016/2017 season ,4-2-3-1,35.0,32,4-2-3-1,2016,280.0,255,4-2-3-1,Bournemouth,1969,33.40821562660857,1.5270388046697676,-1.837685495149344,31.570530131459236,1.4430409912805138,73
329,19,3,Bournemouth xG stats for the 2016/2017 season ,4-3-1-2,0.0,0,4-3-1-2,2016,1.0,2,4-3-1-2,Bournemouth,6,0.3491829335689545,5.237744003534316,-0.20847098156809807,0.1407119520008564,2.110679280012846,73
330,20,4,Bournemouth xG stats for the 2016/2017 season ,4-3-3,6.0,5,4-3-3,2016,37.0,30,4-3-3,Bournemouth,222,5.512459376361222,2.2347808282545487,-2.1347603113390505,3.3776990650221705,1.3693374587927718,73
331,21,5,Bournemouth xG stats for the 2016/2017 season ,4-4-1-1,10.0,13,4-4-1-1,2016,132.0,102,4-4-1-1,Bournemouth,767,14.606167843565345,1.7138919242775503,-2.4814487490803003,12.124719094485044,1.422718016302026,73
332,22,6,Bournemouth xG stats for the 2016/2017 season ,4-4-2,5.0,5,4-4-2,2016,48.0,47,4-4-2,Bournemouth,331,5.150028634816408,1.4003099007053679,-0.7461630934849381,4.40386554133147,1.197425675890732,73
333,23,7,Bournemouth xG stats for the 2016/2017 season ,4-5-1,4.0,0,4-5-1,2016,20.0,6,4-5-1,Bournemouth,93,3.3873260477557783,3.278057465570108,-2.997654104605317,0.3896719431504607,0.37710188046818777,73
334,24,0,Southampton xG stats for the 2016/2017 season ,4-1-2-1-2,8.0,9,4-1-2-1-2,2016,73.0,144,4-1-2-1-2,Southampton,743,7.640054023824633,0.92544395981725,5.144765112083405,12.784819135908036,1.548632196812548,74
335,25,1,Southampton xG stats for the 2016/2017 season ,4-1-4-1,3.0,1,4-1-4-1,2016,11.0,10,4-1-4-1,Southampton,81,0.9427877627313136,1.0475419585903485,0.4886310454457998,1.4314188081771135,1.590465342419015,74
336,26,2,Southampton xG stats for the 2016/2017 season ,4-2-3-1,15.0,14,4-2-3-1,2016,152.0,163,4-2-3-1,Southampton,1150,17.010962790809568,1.3312927401503143,-1.5186865199357271,15.492276270873845,1.2124390125031703,74
337,27,3,Southampton xG stats for the 2016/2017 season ,4-3-1-2,3.0,1,4-3-1-2,2016,17.0,8,4-3-1-2,Southampton,115,1.3488503284752371,1.0556219961980116,-0.7460638778284192,0.6027864506468177,0.4717459178975095,74
338,28,4,Southampton xG stats for the 2016/2017 season ,4-3-3,19.0,16,4-3-3,2016,161.0,214,4-3-3,Southampton,1333,14.54608775023371,0.9821064497532136,6.7759020226076245,21.321989772841327,1.4395942082188449,74
